,category,qty out,release date,year,month,week,yaerweek
6668,gloves,100.0,2020-04-07,2020,4,15,2020_15
6669,gloves,100.0,2020-04-07,2020,4,15,2020_15
6673,gloves,100.0,2020-04-07,2020,4,15,2020_15
6674,face shield,168.0,2020-04-07,2020,4,15,2020_15
6688,surgical mask,900.0,2020-04-07,2020,4,15,2020_15
6692,n95,20.0,2020-04-07,2020,4,15,2020_15
6693,n95,340.0,2020-04-07,2020,4,15,2020_15
6699,gown,30.0,2020-04-07,2020,4,15,2020_15
6700,gown,60.0,2020-04-07,2020,4,15,2020_15
6701,gown,36.0,2020-04-07,2020,4,15,2020_15
6702,gloves,100.0,2020-04-07,2020,4,15,2020_15
6703,gloves,100.0,2020-04-07,2020,4,15,2020_15
6704,gloves,100.0,2020-04-07,2020,4,15,2020_15
6705,gloves,100.0,2020-04-07,2020,4,15,2020_15
6706,gloves,100.0,2020-04-07,2020,4,15,2020_15
6710,gloves,100.0,2020-04-07,2020,4,15,2020_15
6711,face shield,168.0,2020-04-07,2020,4,15,2020_15
6725,surgical mask,900.0,2020-04-07,2020,4,15,2020_15
6729,n95,20.0,2020-04-07,2020,4,15,2020_15
6730,n95,340.0,2020-04-07,2020,4,15,2020_15
6736,gown,30.0,2020-04-07,2020,4,15,2020_15
6737,gown,60.0,2020-04-07,2020,4,15,2020_15
6738,gown,36.0,2020-04-07,2020,4,15,2020_15
6739,gloves,100.0,2020-04-07,2020,4,15,2020_15
6740,gloves,100.0,2020-04-07,2020,4,15,2020_15
6741,gloves,100.0,2020-04-07,2020,4,15,2020_15
6742,gloves,100.0,2020-04-07,2020,4,15,2020_15
6743,gloves,100.0,2020-04-07,2020,4,15,2020_15
6747,gloves,100.0,2020-04-07,2020,4,15,2020_15
6748,face shield,168.0,2020-04-07,2020,4,15,2020_15
6763,surgical mask,900.0,2020-04-07,2020,4,15,2020_15
6767,n95,20.0,2020-04-07,2020,4,15,2020_15
6768,n95,340.0,2020-04-07,2020,4,15,2020_15
6774,gown,30.0,2020-04-07,2020,4,15,2020_15
6775,gown,60.0,2020-04-07,2020,4,15,2020_15
6776,gown,36.0,2020-04-07,2020,4,15,2020_15
6777,gloves,100.0,2020-04-07,2020,4,15,2020_15
6778,gloves,100.0,2020-04-07,2020,4,15,2020_15
6779,gloves,100.0,2020-04-07,2020,4,15,2020_15
6780,gloves,100.0,2020-04-07,2020,4,15,2020_15
6781,gloves,100.0,2020-04-07,2020,4,15,2020_15
6785,gloves,100.0,2020-04-07,2020,4,15,2020_15
6786,face shield,168.0,2020-04-07,2020,4,15,2020_15
6801,surgical mask,1000.0,2020-04-08,2020,4,15,2020_15
6805,n95,60.0,2020-04-08,2020,4,15,2020_15
6806,n95,160.0,2020-04-08,2020,4,15,2020_15
6812,gown,210.0,2020-04-08,2020,4,15,2020_15
6813,gown,210.0,2020-04-08,2020,4,15,2020_15
6814,gown,108.0,2020-04-08,2020,4,15,2020_15
6815,gloves,200.0,2020-04-08,2020,4,15,2020_15
6816,gloves,200.0,2020-04-08,2020,4,15,2020_15
6817,gloves,200.0,2020-04-08,2020,4,15,2020_15
6818,gloves,200.0,2020-04-08,2020,4,15,2020_15
6819,gloves,200.0,2020-04-08,2020,4,15,2020_15
6820,gloves,200.0,2020-04-08,2020,4,15,2020_15
6822,gloves,100.0,2020-04-08,2020,4,15,2020_15
6823,gloves,100.0,2020-04-08,2020,4,15,2020_15
6824,face shield,120.0,2020-04-08,2020,4,15,2020_15
6838,surgical mask,900.0,2020-04-08,2020,4,15,2020_15
6842,n95,20.0,2020-04-08,2020,4,15,2020_15
6843,n95,340.0,2020-04-08,2020,4,15,2020_15
6849,gown,30.0,2020-04-08,2020,4,15,2020_15
6850,gown,60.0,2020-04-08,2020,4,15,2020_15
6851,gown,36.0,2020-04-08,2020,4,15,2020_15
6852,gloves,100.0,2020-04-08,2020,4,15,2020_15
6853,gloves,100.0,2020-04-08,2020,4,15,2020_15
6854,gloves,100.0,2020-04-08,2020,4,15,2020_15
6855,gloves,100.0,2020-04-08,2020,4,15,2020_15
6856,gloves,100.0,2020-04-08,2020,4,15,2020_15
6860,gloves,100.0,2020-04-08,2020,4,15,2020_15
6861,face shield,168.0,2020-04-08,2020,4,15,2020_15
6875,surgical mask,900.0,2020-04-08,2020,4,15,2020_15
6879,n95,20.0,2020-04-08,2020,4,15,2020_15
6880,n95,340.0,2020-04-08,2020,4,15,2020_15
6886,gown,30.0,2020-04-08,2020,4,15,2020_15
6887,gown,60.0,2020-04-08,2020,4,15,2020_15
6888,gown,36.0,2020-04-08,2020,4,15,2020_15
6889,gloves,100.0,2020-04-08,2020,4,15,2020_15
6890,gloves,100.0,2020-04-08,2020,4,15,2020_15
6891,gloves,100.0,2020-04-08,2020,4,15,2020_15
6892,gloves,100.0,2020-04-08,2020,4,15,2020_15
6893,gloves,100.0,2020-04-08,2020,4,15,2020_15
6897,gloves,100.0,2020-04-08,2020,4,15,2020_15
6898,face shield,168.0,2020-04-08,2020,4,15,2020_15
6912,surgical mask,900.0,2020-04-08,2020,4,15,2020_15
6916,n95,20.0,2020-04-08,2020,4,15,2020_15
6917,n95,340.0,2020-04-08,2020,4,15,2020_15
6923,gown,30.0,2020-04-08,2020,4,15,2020_15
6924,gown,60.0,2020-04-08,2020,4,15,2020_15
6925,gown,36.0,2020-04-08,2020,4,15,2020_15
6926,gloves,100.0,2020-04-08,2020,4,15,2020_15
6927,gloves,100.0,2020-04-08,2020,4,15,2020_15
6928,gloves,100.0,2020-04-08,2020,4,15,2020_15
6929,gloves,100.0,2020-04-08,2020,4,15,2020_15
6930,gloves,100.0,2020-04-08,2020,4,15,2020_15
6934,gloves,100.0,2020-04-08,2020,4,15,2020_15
6935,face shield,168.0,2020-04-08,2020,4,15,2020_15
6949,surgical mask,500.0,2020-04-09,2020,4,15,2020_15
6953,n95,40.0,2020-04-09,2020,4,15,2020_15
6954,n95,40.0,2020-04-09,2020,4,15,2020_15
6960,gown,180.0,2020-04-09,2020,4,15,2020_15
6961,gown,210.0,2020-04-09,2020,4,15,2020_15
6962,gown,108.0,2020-04-09,2020,4,15,2020_15
6963,gloves,100.0,2020-04-09,2020,4,15,2020_15
6964,gloves,200.0,2020-04-09,2020,4,15,2020_15
6965,gloves,100.0,2020-04-09,2020,4,15,2020_15
6966,gloves,100.0,2020-04-09,2020,4,15,2020_15
6967,gloves,100.0,2020-04-09,2020,4,15,2020_15
6968,gloves,200.0,2020-04-09,2020,4,15,2020_15
6970,gloves,100.0,2020-04-09,2020,4,15,2020_15
6971,gloves,100.0,2020-04-09,2020,4,15,2020_15
6972,face shield,24.0,2020-04-09,2020,4,15,2020_15
6987,surgical mask,13850.0,2020-04-09,2020,4,15,2020_15
6991,n95,80.0,2020-04-09,2020,4,15,2020_15
6992,n95,1360.0,2020-04-09,2020,4,15,2020_15
6998,gown,930.0,2020-04-09,2020,4,15,2020_15
6999,gown,1050.0,2020-04-09,2020,4,15,2020_15
7000,gown,378.0,2020-04-09,2020,4,15,2020_15
7001,gloves,8300.0,2020-04-09,2020,4,15,2020_15
7002,gloves,8400.0,2020-04-09,2020,4,15,2020_15
7003,gloves,5000.0,2020-04-09,2020,4,15,2020_15
7004,gloves,6000.0,2020-04-09,2020,4,15,2020_15
7005,gloves,7100.0,2020-04-09,2020,4,15,2020_15
7006,gloves,7000.0,2020-04-09,2020,4,15,2020_15
7008,gloves,100.0,2020-04-09,2020,4,15,2020_15
7009,gloves,100.0,2020-04-09,2020,4,15,2020_15
7010,face shield,1344.0,2020-04-09,2020,4,15,2020_15
7029,n95,100.0,2020-04-09,2020,4,15,2020_15
7030,n95,900.0,2020-04-09,2020,4,15,2020_15
7063,surgical mask,1000.0,2020-04-10,2020,4,15,2020_15
7068,n95,260.0,2020-04-10,2020,4,15,2020_15
7074,gown,30.0,2020-04-10,2020,4,15,2020_15
7077,gloves,200.0,2020-04-10,2020,4,15,2020_15
7078,gloves,200.0,2020-04-10,2020,4,15,2020_15
7079,gloves,200.0,2020-04-10,2020,4,15,2020_15
7084,gloves,200.0,2020-04-10,2020,4,15,2020_15
7085,gloves,200.0,2020-04-10,2020,4,15,2020_15
7086,face shield,48.0,2020-04-10,2020,4,15,2020_15
7100,surgical mask,1000.0,2020-04-10,2020,4,15,2020_15
7105,n95,260.0,2020-04-10,2020,4,15,2020_15
7111,gown,30.0,2020-04-10,2020,4,15,2020_15
7114,gloves,200.0,2020-04-10,2020,4,15,2020_15
7115,gloves,200.0,2020-04-10,2020,4,15,2020_15
7116,gloves,200.0,2020-04-10,2020,4,15,2020_15
7121,gloves,200.0,2020-04-10,2020,4,15,2020_15
7122,gloves,200.0,2020-04-10,2020,4,15,2020_15
7123,face shield,48.0,2020-04-10,2020,4,15,2020_15
7137,surgical mask,2600.0,2020-04-10,2020,4,15,2020_15
7142,n95,1060.0,2020-04-10,2020,4,15,2020_15
7148,gown,210.0,2020-04-10,2020,4,15,2020_15
7149,gown,180.0,2020-04-10,2020,4,15,2020_15
7151,gloves,500.0,2020-04-10,2020,4,15,2020_15
7155,gloves,300.0,2020-04-10,2020,4,15,2020_15
7159,gloves,300.0,2020-04-10,2020,4,15,2020_15
7160,face shield,192.0,2020-04-10,2020,4,15,2020_15
7179,n95,100.0,2020-04-10,2020,4,15,2020_15
7185,gown,120.0,2020-04-10,2020,4,15,2020_15
7186,gown,120.0,2020-04-10,2020,4,15,2020_15
7197,face shield,24.0,2020-04-10,2020,4,15,2020_15
7211,surgical mask,250.0,2020-04-10,2020,4,15,2020_15
7215,n95,100.0,2020-04-10,2020,4,15,2020_15
7216,n95,200.0,2020-04-10,2020,4,15,2020_15
7229,gloves,100.0,2020-04-10,2020,4,15,2020_15
7230,gloves,100.0,2020-04-10,2020,4,15,2020_15
7234,face shield,24.0,2020-04-10,2020,4,15,2020_15
7248,surgical mask,500.0,2020-04-10,2020,4,15,2020_15
7259,gown,120.0,2020-04-10,2020,4,15,2020_15
7260,gown,120.0,2020-04-10,2020,4,15,2020_15
7261,gown,126.0,2020-04-10,2020,4,15,2020_15
7285,surgical mask,50.0,2020-04-10,2020,4,15,2020_15
7291,alt. gowns,60.0,2020-04-10,2020,4,15,2020_15
7296,gown,2700.0,2020-04-10,2020,4,15,2020_15
7297,gown,900.0,2020-04-10,2020,4,15,2020_15
7308,face shield,48.0,2020-04-10,2020,4,15,2020_15
7322,surgical mask,50.0,2020-04-10,2020,4,15,2020_15
7327,n95,20.0,2020-04-10,2020,4,15,2020_15
7334,gown,30.0,2020-04-10,2020,4,15,2020_15
7341,gloves,100.0,2020-04-10,2020,4,15,2020_15
7345,face shield,24.0,2020-04-10,2020,4,15,2020_15
7359,surgical mask,1500.0,2020-04-10,2020,4,15,2020_15
7364,n95,160.0,2020-04-10,2020,4,15,2020_15
7370,gown,240.0,2020-04-10,2020,4,15,2020_15
7371,gown,240.0,2020-04-10,2020,4,15,2020_15
7382,face shield,48.0,2020-04-10,2020,4,15,2020_15
7396,surgical mask,1000.0,2020-04-10,2020,4,15,2020_15
7401,n95,260.0,2020-04-10,2020,4,15,2020_15
7407,gown,900.0,2020-04-10,2020,4,15,2020_15
7408,gown,900.0,2020-04-10,2020,4,15,2020_15
7419,face shield,192.0,2020-04-10,2020,4,15,2020_15
7433,surgical mask,500.0,2020-04-10,2020,4,15,2020_15
7438,n95,200.0,2020-04-10,2020,4,15,2020_15
7444,gown,120.0,2020-04-10,2020,4,15,2020_15
7445,gown,120.0,2020-04-10,2020,4,15,2020_15
7446,gown,126.0,2020-04-10,2020,4,15,2020_15
7447,gloves,200.0,2020-04-10,2020,4,15,2020_15
7448,gloves,200.0,2020-04-10,2020,4,15,2020_15
7449,gloves,200.0,2020-04-10,2020,4,15,2020_15
7450,gloves,2200.0,2020-04-10,2020,4,15,2020_15
7451,gloves,200.0,2020-04-10,2020,4,15,2020_15
7452,gloves,200.0,2020-04-10,2020,4,15,2020_15
7454,gloves,200.0,2020-04-10,2020,4,15,2020_15
7455,gloves,100.0,2020-04-10,2020,4,15,2020_15
7456,face shield,48.0,2020-04-10,2020,4,15,2020_15
7470,surgical mask,900.0,2020-04-10,2020,4,15,2020_15
7475,n95,60.0,2020-04-10,2020,4,15,2020_15
7481,gown,60.0,2020-04-10,2020,4,15,2020_15
7482,gown,60.0,2020-04-10,2020,4,15,2020_15
7491,gloves,100.0,2020-04-10,2020,4,15,2020_15
7493,face shield,48.0,2020-04-10,2020,4,15,2020_15
7507,surgical mask,50.0,2020-04-10,2020,4,15,2020_15
7512,n95,40.0,2020-04-10,2020,4,15,2020_15
7518,gown,30.0,2020-04-10,2020,4,15,2020_15
7522,gloves,100.0,2020-04-10,2020,4,15,2020_15
7530,face shield,24.0,2020-04-10,2020,4,15,2020_15
7544,surgical mask,1200.0,2020-04-10,2020,4,15,2020_15
7548,n95,60.0,2020-04-10,2020,4,15,2020_15
7549,n95,620.0,2020-04-10,2020,4,15,2020_15
7555,gown,750.0,2020-04-10,2020,4,15,2020_15
7556,gown,750.0,2020-04-10,2020,4,15,2020_15
7557,gown,180.0,2020-04-10,2020,4,15,2020_15
7558,gloves,100.0,2020-04-10,2020,4,15,2020_15
7559,gloves,100.0,2020-04-10,2020,4,15,2020_15
7560,gloves,100.0,2020-04-10,2020,4,15,2020_15
7561,gloves,100.0,2020-04-10,2020,4,15,2020_15
7562,gloves,100.0,2020-04-10,2020,4,15,2020_15
7563,gloves,100.0,2020-04-10,2020,4,15,2020_15
7565,gloves,100.0,2020-04-10,2020,4,15,2020_15
7566,gloves,100.0,2020-04-10,2020,4,15,2020_15
7567,face shield,312.0,2020-04-10,2020,4,15,2020_15
7581,surgical mask,750.0,2020-04-10,2020,4,15,2020_15
7586,n95,240.0,2020-04-10,2020,4,15,2020_15
7592,gown,60.0,2020-04-10,2020,4,15,2020_15
7593,gown,60.0,2020-04-10,2020,4,15,2020_15
7596,gloves,100.0,2020-04-10,2020,4,15,2020_15
7604,face shield,48.0,2020-04-10,2020,4,15,2020_15
7617,surgical mask,1000.0,2020-03-30,2020,3,14,2020_14
7621,n95,420.0,2020-03-30,2020,3,14,2020_14
7622,n95,580.0,2020-03-30,2020,3,14,2020_14
7629,gown,510.0,2020-03-30,2020,3,14,2020_14
7630,gown,504.0,2020-03-30,2020,3,14,2020_14
7631,gloves,200.0,2020-03-30,2020,3,14,2020_14
7632,gloves,200.0,2020-03-30,2020,3,14,2020_14
7633,gloves,200.0,2020-03-30,2020,3,14,2020_14
7635,gloves,100.0,2020-03-30,2020,3,14,2020_14
7636,gloves,100.0,2020-03-30,2020,3,14,2020_14
7638,gloves,100.0,2020-03-30,2020,3,14,2020_14
7639,gloves,100.0,2020-03-30,2020,3,14,2020_14
7640,face shield,1008.0,2020-03-30,2020,3,14,2020_14
7668,gloves,100.0,2020-05-15,2020,5,20,2020_20
7669,gloves,200.0,2020-05-15,2020,5,20,2020_20
7671,gloves,100.0,2020-05-15,2020,5,20,2020_20
7672,gloves,300.0,2020-05-15,2020,5,20,2020_20
7676,gloves,200.0,2020-05-15,2020,5,20,2020_20
7684,surgical mask,200.0,2020-05-15,2020,5,20,2020_20
7685,n95,150.0,2020-05-15,2020,5,20,2020_20
7687,n95,80.0,2020-05-15,2020,5,20,2020_20
7695,gown,100.0,2020-05-15,2020,5,20,2020_20
7696,gown,90.0,2020-05-15,2020,5,20,2020_20
7698,face shield,96.0,2020-05-15,2020,5,20,2020_20
7699,gown,50.0,2020-05-15,2020,5,20,2020_20
7700,gloves,300.0,2020-05-15,2020,5,20,2020_20
7701,gloves,500.0,2020-05-15,2020,5,20,2020_20
7702,gloves,500.0,2020-05-15,2020,5,20,2020_20
7703,gloves,500.0,2020-05-15,2020,5,20,2020_20
7704,gloves,200.0,2020-05-16,2020,5,20,2020_20
7736,reusable masks,5000.0,2020-05-18,2020,5,21,2020_21
7772,gown,50.0,2020-05-12,2020,5,20,2020_20
7773,gown,150.0,2020-05-12,2020,5,20,2020_20
7779,surgical mask,50.0,2020-05-12,2020,5,20,2020_20
7780,n95,30.0,2020-05-12,2020,5,20,2020_20
7781,n95,40.0,2020-05-12,2020,5,20,2020_20
7794,gloves,100.0,2020-05-12,2020,5,20,2020_20
7802,face shield,24.0,2020-05-12,2020,5,20,2020_20
7821,gown,126.0,2020-05-12,2020,5,20,2020_20
7837,gown,50.0,2020-05-12,2020,5,20,2020_20
7838,surgical mask,150.0,2020-05-12,2020,5,20,2020_20
7839,n95,90.0,2020-05-12,2020,5,20,2020_20
7852,gloves,200.0,2020-05-12,2020,5,20,2020_20
7853,gloves,200.0,2020-05-12,2020,5,20,2020_20
7854,gloves,100.0,2020-05-12,2020,5,20,2020_20
7861,face shield,144.0,2020-05-12,2020,5,20,2020_20
7867,surgical mask,100.0,2020-05-12,2020,5,20,2020_20
7868,n95,120.0,2020-05-12,2020,5,20,2020_20
7878,gown,60.0,2020-05-12,2020,5,20,2020_20
7880,gown,36.0,2020-05-12,2020,5,20,2020_20
7881,gloves,100.0,2020-05-12,2020,5,20,2020_20
7882,gloves,300.0,2020-05-12,2020,5,20,2020_20
7884,gloves,100.0,2020-05-12,2020,5,20,2020_20
7886,gloves,100.0,2020-05-12,2020,5,20,2020_20
7890,face shield,96.0,2020-05-12,2020,5,20,2020_20
7896,gown,50.0,2020-05-12,2020,5,20,2020_20
7926,gown,20.0,2020-05-12,2020,5,20,2020_20
7956,gown,50.0,2020-05-12,2020,5,20,2020_20
7957,gown,150.0,2020-05-12,2020,5,20,2020_20
7958,surgical mask,350.0,2020-05-13,2020,5,20,2020_20
7959,n95,60.0,2020-05-13,2020,5,20,2020_20
7987,surgical mask,200.0,2020-05-13,2020,5,20,2020_20
7988,n95,480.0,2020-05-13,2020,5,20,2020_20
7990,n95,20.0,2020-05-13,2020,5,20,2020_20
8016,gown,50.0,2020-05-13,2020,5,20,2020_20
8017,surgical mask,100.0,2020-05-13,2020,5,20,2020_20
8035,gloves,200.0,2020-05-13,2020,5,20,2020_20
8046,gown,36.0,2020-05-13,2020,5,20,2020_20
8047,surgical mask,1000.0,2020-05-13,2020,5,20,2020_20
8048,n95,960.0,2020-05-13,2020,5,20,2020_20
8050,n95,40.0,2020-05-13,2020,5,20,2020_20
8061,gloves,100.0,2020-05-13,2020,5,20,2020_20
8062,gloves,500.0,2020-05-13,2020,5,20,2020_20
8063,gloves,300.0,2020-05-13,2020,5,20,2020_20
8064,gloves,500.0,2020-05-13,2020,5,20,2020_20
8065,gloves,500.0,2020-05-13,2020,5,20,2020_20
8066,gloves,100.0,2020-05-13,2020,5,20,2020_20
8069,gloves,400.0,2020-05-13,2020,5,20,2020_20
8070,face shield,1008.0,2020-05-13,2020,5,20,2020_20
8076,gloves,100.0,2020-05-13,2020,5,20,2020_20
8077,gloves,200.0,2020-05-13,2020,5,20,2020_20
8078,gloves,300.0,2020-05-13,2020,5,20,2020_20
8079,gloves,300.0,2020-05-13,2020,5,20,2020_20
8080,gloves,100.0,2020-05-13,2020,5,20,2020_20
8081,gloves,200.0,2020-05-13,2020,5,20,2020_20
8082,gloves,300.0,2020-05-13,2020,5,20,2020_20
8083,gloves,200.0,2020-05-13,2020,5,20,2020_20
8084,gloves,300.0,2020-05-13,2020,5,20,2020_20
8085,gloves,100.0,2020-05-13,2020,5,20,2020_20
8086,gloves,200.0,2020-05-13,2020,5,20,2020_20
8087,gloves,300.0,2020-05-13,2020,5,20,2020_20
8088,gown,100.0,2020-05-13,2020,5,20,2020_20
8089,gown,100.0,2020-05-13,2020,5,20,2020_20
8090,gown,100.0,2020-05-13,2020,5,20,2020_20
8091,surgical mask,100.0,2020-05-13,2020,5,20,2020_20
8092,n95,60.0,2020-05-13,2020,5,20,2020_20
8094,n95,40.0,2020-05-13,2020,5,20,2020_20
8120,gown,30.0,2020-05-13,2020,5,20,2020_20
8150,gown,50.0,2020-05-14,2020,5,20,2020_20
8151,surgical mask,400.0,2020-05-14,2020,5,20,2020_20
8165,face shield,24.0,2020-05-14,2020,5,20,2020_20
8166,gloves,200.0,2020-05-14,2020,5,20,2020_20
8167,gloves,300.0,2020-05-14,2020,5,20,2020_20
8168,gloves,300.0,2020-05-14,2020,5,20,2020_20
8169,gloves,600.0,2020-05-14,2020,5,20,2020_20
8170,gloves,200.0,2020-05-14,2020,5,20,2020_20
8171,gloves,200.0,2020-05-14,2020,5,20,2020_20
8172,gloves,500.0,2020-05-14,2020,5,20,2020_20
8173,gloves,400.0,2020-05-14,2020,5,20,2020_20
8174,gloves,400.0,2020-05-14,2020,5,20,2020_20
8175,gloves,400.0,2020-05-14,2020,5,20,2020_20
8176,gloves,300.0,2020-05-14,2020,5,20,2020_20
8177,gloves,400.0,2020-05-14,2020,5,20,2020_20
8178,gloves,400.0,2020-05-14,2020,5,20,2020_20
8179,gloves,100.0,2020-05-14,2020,5,20,2020_20
8180,gloves,200.0,2020-05-14,2020,5,20,2020_20
8181,gloves,100.0,2020-05-14,2020,5,20,2020_20
8182,surgical mask,350.0,2020-05-14,2020,5,20,2020_20
8183,n95,150.0,2020-05-14,2020,5,20,2020_20
8184,n95,200.0,2020-05-14,2020,5,20,2020_20
8196,gloves,200.0,2020-05-14,2020,5,20,2020_20
8197,gloves,200.0,2020-05-14,2020,5,20,2020_20
8201,gloves,100.0,2020-05-14,2020,5,20,2020_20
8211,gown,100.0,2020-05-14,2020,5,20,2020_20
8212,surgical mask,200.0,2020-05-14,2020,5,20,2020_20
8213,n95,30.0,2020-05-14,2020,5,20,2020_20
8215,n95,20.0,2020-05-14,2020,5,20,2020_20
8226,gloves,100.0,2020-05-13,2020,5,20,2020_20
8227,gloves,100.0,2020-05-14,2020,5,20,2020_20
8228,gloves,100.0,2020-05-14,2020,5,20,2020_20
8229,gloves,100.0,2020-05-14,2020,5,20,2020_20
8230,gloves,100.0,2020-05-13,2020,5,20,2020_20
8231,gloves,100.0,2020-05-14,2020,5,20,2020_20
8232,gloves,200.0,2020-05-14,2020,5,20,2020_20
8233,gloves,100.0,2020-05-14,2020,5,20,2020_20
8234,gloves,100.0,2020-05-14,2020,5,20,2020_20
8235,face shield,24.0,2020-05-14,2020,5,20,2020_20
8236,gown,50.0,2020-05-14,2020,5,20,2020_20
8237,surgical mask,200.0,2020-05-14,2020,5,20,2020_20
8286,gown,12.0,2020-05-14,2020,5,20,2020_20
8289,n95,960.0,2020-05-14,2020,5,20,2020_20
8291,n95,40.0,2020-05-14,2020,5,20,2020_20
8303,gloves,1100.0,2020-05-14,2020,5,20,2020_20
8304,gloves,300.0,2020-05-14,2020,5,20,2020_20
8306,gloves,2000.0,2020-05-14,2020,5,20,2020_20
8310,gloves,500.0,2020-05-14,2020,5,20,2020_20
8311,face shield,24.0,2020-05-14,2020,5,20,2020_20
8312,gown,100.0,2020-05-14,2020,5,20,2020_20
8313,gown,100.0,2020-05-14,2020,5,20,2020_20
8314,gown,100.0,2020-05-14,2020,5,20,2020_20
8340,gown,50.0,2020-05-14,2020,5,20,2020_20
8366,kn95,3000.0,2020-05-21,2020,5,21,2020_21
8368,surgical mask,150.0,2020-05-22,2020,5,21,2020_21
8369,n95,150.0,2020-05-22,2020,5,21,2020_21
8387,gloves,2100.0,2020-05-22,2020,5,21,2020_21
8392,gown,580.0,2020-05-22,2020,5,21,2020_21
8394,surgical mask,500.0,2020-05-22,2020,5,21,2020_21
8396,kn95,600.0,2020-05-22,2020,5,21,2020_21
8404,alt. gowns,108.0,2020-05-22,2020,5,21,2020_21
8420,n95,90.0,2020-05-15,2020,5,20,2020_20
8422,n95,20.0,2020-05-15,2020,5,20,2020_20
8442,face shield,24.0,2020-05-15,2020,5,20,2020_20
8444,surgical mask,2000.0,2020-05-15,2020,5,20,2020_20
8445,n95,300.0,2020-05-15,2020,5,20,2020_20
8458,gloves,200.0,2020-05-16,2020,5,20,2020_20
8459,gloves,200.0,2020-05-15,2020,5,20,2020_20
8460,gloves,400.0,2020-05-15,2020,5,20,2020_20
8461,gloves,400.0,2020-05-15,2020,5,20,2020_20
8464,gloves,200.0,2020-05-15,2020,5,20,2020_20
8465,gloves,200.0,2020-05-15,2020,5,20,2020_20
8466,gloves,200.0,2020-05-15,2020,5,20,2020_20
8467,gloves,200.0,2020-05-15,2020,5,20,2020_20
8468,face shield,96.0,2020-05-15,2020,5,20,2020_20
8469,gown,30.0,2020-05-15,2020,5,20,2020_20
8471,surgical mask,500.0,2020-05-15,2020,5,20,2020_20
8472,n95,60.0,2020-05-15,2020,5,20,2020_20
8474,n95,40.0,2020-05-15,2020,5,20,2020_20
8484,gown,50.0,2020-05-15,2020,5,20,2020_20
8489,gloves,1000.0,2020-05-15,2020,5,20,2020_20
8490,gloves,1000.0,2020-05-15,2020,5,20,2020_20
8494,face shield,96.0,2020-05-15,2020,5,20,2020_20
8508,gown,50.0,2020-05-15,2020,5,20,2020_20
8509,gown,50.0,2020-05-15,2020,5,20,2020_20
8521,surgical mask,50.0,2020-05-18,2020,5,21,2020_21
8522,n95,60.0,2020-05-18,2020,5,21,2020_21
8534,gown,10.0,2020-05-18,2020,5,21,2020_21
8538,gloves,100.0,2020-05-18,2020,5,21,2020_21
8539,gloves,200.0,2020-05-18,2020,5,21,2020_21
8540,gloves,100.0,2020-05-18,2020,5,21,2020_21
8544,face shield,48.0,2020-05-18,2020,5,21,2020_21
8546,surgical mask,100.0,2020-05-18,2020,5,21,2020_21
8557,gown,30.0,2020-05-18,2020,5,21,2020_21
8560,gloves,200.0,2020-05-18,2020,5,21,2020_21
8561,gloves,200.0,2020-05-18,2020,5,21,2020_21
8562,gloves,200.0,2020-05-18,2020,5,21,2020_21
8563,gloves,200.0,2020-05-18,2020,5,21,2020_21
8564,gloves,500.0,2020-05-18,2020,5,21,2020_21
8565,gloves,400.0,2020-05-18,2020,5,21,2020_21
8566,gloves,400.0,2020-05-18,2020,5,21,2020_21
8567,gloves,200.0,2020-05-18,2020,5,21,2020_21
8568,gloves,200.0,2020-05-18,2020,5,21,2020_21
8569,gloves,500.0,2020-05-18,2020,5,21,2020_21
8570,gloves,400.0,2020-05-18,2020,5,21,2020_21
8571,face shield,24.0,2020-05-18,2020,5,21,2020_21
8573,surgical mask,350.0,2020-05-18,2020,5,21,2020_21
8574,n95,210.0,2020-05-18,2020,5,21,2020_21
8576,n95,140.0,2020-05-18,2020,5,21,2020_21
8584,gown,100.0,2020-05-18,2020,5,21,2020_21
8585,gown,100.0,2020-05-18,2020,5,21,2020_21
8587,gloves,200.0,2020-05-18,2020,5,21,2020_21
8588,gloves,200.0,2020-05-18,2020,5,21,2020_21
8589,gloves,200.0,2020-05-18,2020,5,21,2020_21
8590,gloves,200.0,2020-05-18,2020,5,21,2020_21
8591,gloves,400.0,2020-05-18,2020,5,21,2020_21
8592,gloves,400.0,2020-05-18,2020,5,21,2020_21
8593,gloves,200.0,2020-05-18,2020,5,21,2020_21
8594,face shield,216.0,2020-05-18,2020,5,21,2020_21
8596,surgical mask,100.0,2020-05-18,2020,5,21,2020_21
8597,n95,150.0,2020-05-18,2020,5,21,2020_21
8599,n95,80.0,2020-05-18,2020,5,21,2020_21
8601,n95,20.0,2020-05-18,2020,5,21,2020_21
8607,gown,150.0,2020-05-18,2020,5,21,2020_21
8608,gown,150.0,2020-05-18,2020,5,21,2020_21
8613,gloves,100.0,2020-05-18,2020,5,21,2020_21
8614,gloves,200.0,2020-05-18,2020,5,21,2020_21
8615,gloves,100.0,2020-05-18,2020,5,21,2020_21
8619,face shield,96.0,2020-05-18,2020,5,21,2020_21
8622,n95,960.0,2020-05-18,2020,5,21,2020_21
8624,n95,40.0,2020-05-18,2020,5,21,2020_21
8646,surgical mask,100.0,2020-05-18,2020,5,21,2020_21
8647,n95,60.0,2020-05-18,2020,5,21,2020_21
8649,n95,40.0,2020-05-18,2020,5,21,2020_21
