,category,qty out,release date,year,week
2296,surgical mask,150.0,2020-05-07,2020,19
2297,n95,30.0,2020-05-07,2020,19
2301,n95,20.0,2020-05-07,2020,19
2307,gown,60.0,2020-05-07,2020,19
2309,gown,36.0,2020-05-07,2020,19
2310,gloves,300.0,2020-05-07,2020,19
2311,gloves,300.0,2020-05-07,2020,19
2312,gloves,300.0,2020-05-07,2020,19
2318,gloves,100.0,2020-05-07,2020,19
2319,face shield,48.0,2020-05-07,2020,19
2333,surgical mask,50.0,2020-05-08,2020,19
2334,n95,60.0,2020-05-08,2020,19
2335,n95,40.0,2020-05-08,2020,19
2356,face shield,48.0,2020-05-08,2020,19
2362,gown,50.0,2020-05-08,2020,19
2399,sanitizer,100.0,2020-05-06,2020,19
2418,gown,30.0,2020-05-11,2020,20
2420,gown,18.0,2020-05-11,2020,20
2430,face shield,96.0,2020-05-11,2020,20
2470,sanitizer,2.0,2020-05-04,2020,19
2490,alt. gowns,55.0,2020-04-27,2020,18
2511,surgical mask,150.0,2020-04-27,2020,18
2512,n95,90.0,2020-04-27,2020,18
2516,n95,20.0,2020-04-27,2020,18
2522,gown,30.0,2020-04-27,2020,18
2523,gown,60.0,2020-04-27,2020,18
2524,gown,18.0,2020-04-27,2020,18
2534,face shield,48.0,2020-04-27,2020,18
2542,n95,90.0,2020-04-27,2020,18
2546,n95,40.0,2020-04-27,2020,18
2569,alt. gowns,96.0,2020-04-27,2020,18
2582,gown,30.0,2020-04-27,2020,18
2583,gown,60.0,2020-04-27,2020,18
2584,gown,18.0,2020-04-27,2020,18
2594,face shield,48.0,2020-04-27,2020,18
2601,surgical mask,300.0,2020-04-27,2020,18
2612,gown,30.0,2020-04-27,2020,18
2613,gown,60.0,2020-04-27,2020,18
2614,gown,18.0,2020-04-27,2020,18
2624,face shield,48.0,2020-04-27,2020,18
2631,surgical mask,250.0,2020-04-27,2020,18
2632,n95,30.0,2020-04-27,2020,18
2636,n95,20.0,2020-04-27,2020,18
2645,gloves,300.0,2020-04-27,2020,18
2646,gloves,300.0,2020-04-27,2020,18
2647,gloves,300.0,2020-04-27,2020,18
2649,gloves,200.0,2020-04-27,2020,18
2650,gloves,200.0,2020-04-27,2020,18
2653,gloves,100.0,2020-04-27,2020,18
2654,face shield,24.0,2020-04-27,2020,18
2689,alt. gowns,48.0,2020-04-28,2020,18
2691,surgical mask,150.0,2020-04-28,2020,18
2702,gown,30.0,2020-04-28,2020,18
2703,gown,30.0,2020-04-28,2020,18
2714,face shield,144.0,2020-04-28,2020,18
2719,alt. gowns,48.0,2020-04-28,2020,18
2721,surgical mask,200.0,2020-04-28,2020,18
2726,n95,20.0,2020-04-28,2020,18
2744,face shield,24.0,2020-04-28,2020,18
2749,alt. gowns,48.0,2020-04-28,2020,18
2777,sanitizer,6.0,2020-04-30,2020,18
2781,surgical mask,1000.0,2020-04-30,2020,18
2795,gloves,200.0,2020-04-30,2020,18
2796,gloves,300.0,2020-04-30,2020,18
2797,gloves,200.0,2020-04-30,2020,18
2799,gloves,200.0,2020-04-30,2020,18
2800,gloves,200.0,2020-04-30,2020,18
2803,gloves,100.0,2020-04-30,2020,18
2804,face shield,120.0,2020-04-30,2020,18
2809,alt. gowns,192.0,2020-04-30,2020,18
2811,surgical mask,250.0,2020-04-30,2020,18
2812,n95,300.0,2020-04-30,2020,18
2825,gloves,300.0,2020-04-30,2020,18
2826,gloves,600.0,2020-04-30,2020,18
2827,gloves,300.0,2020-04-30,2020,18
2829,gloves,300.0,2020-04-30,2020,18
2830,gloves,300.0,2020-04-30,2020,18
2833,gloves,200.0,2020-04-30,2020,18
2834,face shield,120.0,2020-04-30,2020,18
2838,alt. gowns,64.0,2020-04-30,2020,18
2842,n95,120.0,2020-04-30,2020,18
2846,n95,80.0,2020-04-30,2020,18
2852,gown,30.0,2020-04-30,2020,18
2853,gown,30.0,2020-04-30,2020,18
2854,gown,18.0,2020-04-30,2020,18
2868,alt. gowns,75.0,2020-04-30,2020,18
2878,surgical mask,50.0,2020-04-30,2020,18
2879,n95,30.0,2020-04-30,2020,18
2892,gloves,100.0,2020-04-30,2020,18
2893,gloves,100.0,2020-04-30,2020,18
2894,gloves,100.0,2020-04-30,2020,18
2901,face shield,24.0,2020-04-30,2020,18
2905,alt. gowns,24.0,2020-04-30,2020,18
2915,surgical mask,50.0,2020-04-30,2020,18
2916,n95,30.0,2020-04-30,2020,18
2927,gown,30.0,2020-04-30,2020,18
2952,surgical mask,500.0,2020-04-30,2020,18
2953,n95,510.0,2020-04-30,2020,18
2963,gown,30.0,2020-04-30,2020,18
2964,gown,30.0,2020-04-30,2020,18
2965,gown,18.0,2020-04-30,2020,18
2975,face shield,504.0,2020-04-30,2020,18
2989,surgical mask,250.0,2020-04-29,2020,18
2990,n95,30.0,2020-04-29,2020,18
2994,n95,20.0,2020-04-29,2020,18
3017,alt. gowns,48.0,2020-04-29,2020,18
3026,surgical mask,500.0,2020-04-30,2020,18
3027,n95,60.0,2020-04-30,2020,18
3031,n95,40.0,2020-04-30,2020,18
3040,gloves,200.0,2020-04-30,2020,18
3041,gloves,300.0,2020-04-30,2020,18
3042,gloves,200.0,2020-04-30,2020,18
3044,gloves,100.0,2020-04-30,2020,18
3045,gloves,100.0,2020-04-30,2020,18
3048,gloves,100.0,2020-04-30,2020,18
3049,face shield,96.0,2020-04-30,2020,18
3053,alt. gowns,90.0,2020-04-30,2020,18
3063,surgical mask,100.0,2020-04-30,2020,18
3064,n95,60.0,2020-04-30,2020,18
3068,n95,40.0,2020-04-30,2020,18
3077,gloves,200.0,2020-04-30,2020,18
3078,gloves,400.0,2020-04-30,2020,18
3079,gloves,200.0,2020-04-30,2020,18
3081,gloves,100.0,2020-04-30,2020,18
3082,gloves,100.0,2020-04-30,2020,18
3086,face shield,48.0,2020-04-30,2020,18
3091,alt. gowns,48.0,2020-04-30,2020,18
3100,surgical mask,250.0,2020-04-30,2020,18
3101,n95,270.0,2020-04-30,2020,18
3114,gloves,900.0,2020-04-30,2020,18
3115,gloves,900.0,2020-04-30,2020,18
3116,gloves,900.0,2020-04-30,2020,18
3118,gloves,900.0,2020-04-30,2020,18
3119,gloves,900.0,2020-04-30,2020,18
3122,gloves,200.0,2020-04-30,2020,18
3123,face shield,264.0,2020-04-30,2020,18
3128,alt. gowns,48.0,2020-04-30,2020,18
3137,surgical mask,400.0,2020-04-30,2020,18
3138,n95,60.0,2020-04-30,2020,18
3142,n95,20.0,2020-04-30,2020,18
3160,face shield,24.0,2020-04-30,2020,18
3165,alt. gowns,48.0,2020-04-30,2020,18
3174,surgical mask,200.0,2020-04-30,2020,18
3188,gloves,300.0,2020-04-30,2020,18
3189,gloves,500.0,2020-04-30,2020,18
3190,gloves,300.0,2020-04-30,2020,18
3196,gloves,100.0,2020-04-30,2020,18
3237,sanitizer,3.0,2020-04-30,2020,18
3274,sanitizer,3.0,2020-05-01,2020,18
3285,surgical mask,50.0,2020-04-30,2020,18
3286,n95,180.0,2020-04-30,2020,18
3290,n95,20.0,2020-04-30,2020,18
3308,face shield,48.0,2020-04-30,2020,18
3322,surgical mask,200.0,2020-05-01,2020,18
3323,n95,60.0,2020-05-01,2020,18
3327,n95,40.0,2020-05-01,2020,18
3336,gloves,100.0,2020-05-01,2020,18
3337,gloves,200.0,2020-05-01,2020,18
3338,gloves,100.0,2020-05-01,2020,18
3344,gloves,100.0,2020-05-01,2020,18
3345,face shield,96.0,2020-05-01,2020,18
3349,alt. gowns,74.0,2020-05-01,2020,18
3385,sanitizer,4.0,2020-05-01,2020,18
3397,n95,300.0,2020-05-01,2020,18
3407,gown,60.0,2020-05-01,2020,18
3409,gown,36.0,2020-05-01,2020,18
3410,gloves,100.0,2020-05-01,2020,18
3411,gloves,100.0,2020-05-01,2020,18
3412,gloves,100.0,2020-05-01,2020,18
3434,n95,270.0,2020-05-01,2020,18
3462,misc,50.0,2020-05-01,2020,18
3470,surgical mask,500.0,2020-05-01,2020,18
3471,n95,30.0,2020-05-01,2020,18
3475,n95,20.0,2020-05-01,2020,18
3478,alt. gowns,200.0,2020-05-01,2020,18
3484,gloves,200.0,2020-05-01,2020,18
3485,gloves,200.0,2020-05-01,2020,18
3486,gloves,100.0,2020-05-01,2020,18
3507,surgical mask,1000.0,2020-05-01,2020,18
3521,gloves,1000.0,2020-05-01,2020,18
3522,gloves,1000.0,2020-05-01,2020,18
3523,gloves,1000.0,2020-05-01,2020,18
3530,face shield,504.0,2020-05-01,2020,18
3534,alt. gowns,38.0,2020-05-01,2020,18
3567,face shield,504.0,2020-05-01,2020,18
3571,alt. gowns,200.0,2020-05-01,2020,18
3604,face shield,96.0,2020-05-01,2020,18
3607,sanitizer,8.0,2020-05-01,2020,18
3608,alt. gowns,96.0,2020-05-01,2020,18
3644,sanitizer,6.0,2020-05-01,2020,18
3655,surgical mask,6000.0,2020-05-01,2020,18
3656,n95,960.0,2020-05-01,2020,18
3660,n95,40.0,2020-05-01,2020,18
3666,gown,30.0,2020-05-01,2020,18
3667,gown,60.0,2020-05-01,2020,18
3668,gown,18.0,2020-05-01,2020,18
3673,gloves,400.0,2020-05-01,2020,18
3674,gloves,2100.0,2020-05-01,2020,18
3678,face shield,984.0,2020-05-01,2020,18
3706,gloves,200.0,2020-05-01,2020,18
3707,gloves,400.0,2020-05-01,2020,18
3708,gloves,200.0,2020-05-01,2020,18
3711,gloves,100.0,2020-05-01,2020,18
3715,face shield,96.0,2020-05-01,2020,18
3719,alt. gowns,100.0,2020-05-01,2020,18
3742,gown,18.0,2020-04-30,2020,18
3752,face shield,48.0,2020-04-30,2020,18
3794,alt. gowns,96.0,2020-04-30,2020,18
3817,gloves,1100.0,2020-04-20,2020,17
3818,gloves,1100.0,2020-04-20,2020,17
3819,gloves,1100.0,2020-04-20,2020,17
3821,gloves,1100.0,2020-04-20,2020,17
3822,gloves,1100.0,2020-04-20,2020,17
3825,gloves,1100.0,2020-04-20,2020,17
3840,surgical mask,700.0,2020-04-20,2020,17
3841,n95,60.0,2020-04-20,2020,17
3851,gown,60.0,2020-04-20,2020,17
3852,gown,60.0,2020-04-20,2020,17
3853,gown,18.0,2020-04-20,2020,17
3854,gloves,200.0,2020-04-20,2020,17
3855,gloves,200.0,2020-04-20,2020,17
3856,gloves,200.0,2020-04-20,2020,17
3857,gloves,200.0,2020-04-20,2020,17
3858,gloves,200.0,2020-04-20,2020,17
3859,gloves,200.0,2020-04-20,2020,17
3861,gloves,200.0,2020-04-20,2020,17
3862,gloves,200.0,2020-04-20,2020,17
3863,face shield,192.0,2020-04-20,2020,17
3877,surgical mask,4000.0,2020-04-20,2020,17
3878,n95,2010.0,2020-04-20,2020,17
3891,gloves,500.0,2020-04-20,2020,17
3892,gloves,1000.0,2020-04-20,2020,17
3893,gloves,500.0,2020-04-20,2020,17
3894,gloves,500.0,2020-04-20,2020,17
3895,gloves,500.0,2020-04-20,2020,17
3896,gloves,500.0,2020-04-20,2020,17
3899,gloves,1000.0,2020-04-20,2020,17
3914,surgical mask,400.0,2020-04-21,2020,17
3915,n95,390.0,2020-04-21,2020,17
3925,gown,150.0,2020-04-21,2020,17
3926,gown,150.0,2020-04-21,2020,17
3927,gown,36.0,2020-04-21,2020,17
3928,gloves,700.0,2020-04-21,2020,17
3929,gloves,700.0,2020-04-21,2020,17
3930,gloves,700.0,2020-04-21,2020,17
3932,gloves,1300.0,2020-04-21,2020,17
3933,gloves,1300.0,2020-04-21,2020,17
3936,gloves,100.0,2020-04-21,2020,17
3937,face shield,408.0,2020-04-21,2020,17
3951,surgical mask,1400.0,2020-04-21,2020,17
3952,n95,690.0,2020-04-21,2020,17
3962,gown,750.0,2020-04-21,2020,17
3963,gown,450.0,2020-04-21,2020,17
3964,gown,630.0,2020-04-21,2020,17
3965,gloves,300.0,2020-04-21,2020,17
3966,gloves,300.0,2020-04-21,2020,17
3967,gloves,200.0,2020-04-21,2020,17
3969,gloves,600.0,2020-04-21,2020,17
3970,gloves,500.0,2020-04-21,2020,17
3973,gloves,100.0,2020-04-21,2020,17
3974,face shield,696.0,2020-04-21,2020,17
3988,surgical mask,100.0,2020-04-21,2020,17
3989,n95,390.0,2020-04-21,2020,17
3999,gown,900.0,2020-04-21,2020,17
4001,gown,900.0,2020-04-21,2020,17
4002,gloves,200.0,2020-04-21,2020,17
4003,gloves,300.0,2020-04-21,2020,17
4006,gloves,500.0,2020-04-21,2020,17
4007,gloves,400.0,2020-04-21,2020,17
4011,face shield,360.0,2020-04-21,2020,17
4025,surgical mask,50.0,2020-04-21,2020,17
4030,n95,100.0,2020-04-21,2020,17
4036,gown,30.0,2020-04-21,2020,17
4037,gown,30.0,2020-04-21,2020,17
4039,gloves,100.0,2020-04-21,2020,17
4040,gloves,100.0,2020-04-21,2020,17
4041,gloves,100.0,2020-04-21,2020,17
4042,gloves,100.0,2020-04-21,2020,17
4043,gloves,200.0,2020-04-21,2020,17
4044,gloves,100.0,2020-04-21,2020,17
4046,gloves,200.0,2020-04-21,2020,17
4047,gloves,100.0,2020-04-21,2020,17
4048,face shield,48.0,2020-04-21,2020,17
4062,surgical mask,1000.0,2020-04-21,2020,17
4067,n95,140.0,2020-04-21,2020,17
4073,gown,60.0,2020-04-21,2020,17
4074,gown,60.0,2020-04-21,2020,17
4076,gloves,200.0,2020-04-21,2020,17
4077,gloves,200.0,2020-04-21,2020,17
4078,gloves,200.0,2020-04-21,2020,17
4083,gloves,200.0,2020-04-21,2020,17
4085,face shield,48.0,2020-04-21,2020,17
4099,surgical mask,500.0,2020-04-22,2020,17
4100,n95,90.0,2020-04-22,2020,17
4110,gown,210.0,2020-04-22,2020,17
4112,gown,72.0,2020-04-22,2020,17
4113,gloves,100.0,2020-04-22,2020,17
4114,gloves,100.0,2020-04-22,2020,17
4115,gloves,100.0,2020-04-22,2020,17
4116,gloves,100.0,2020-04-22,2020,17
4117,gloves,100.0,2020-04-22,2020,17
4118,gloves,100.0,2020-04-22,2020,17
4121,gloves,100.0,2020-04-22,2020,17
4122,face shield,48.0,2020-04-22,2020,17
4136,surgical mask,100.0,2020-04-22,2020,17
4137,n95,90.0,2020-04-22,2020,17
4147,gown,30.0,2020-04-22,2020,17
4149,gown,36.0,2020-04-22,2020,17
4154,gloves,100.0,2020-04-22,2020,17
4159,face shield,96.0,2020-04-22,2020,17
4173,surgical mask,50.0,2020-04-22,2020,17
4178,n95,20.0,2020-04-22,2020,17
4186,gown,18.0,2020-04-22,2020,17
4191,gloves,100.0,2020-04-22,2020,17
4196,face shield,24.0,2020-04-22,2020,17
4210,surgical mask,200.0,2020-04-22,2020,17
4211,n95,210.0,2020-04-22,2020,17
4221,gown,30.0,2020-04-22,2020,17
4225,gloves,100.0,2020-04-22,2020,17
4228,gloves,100.0,2020-04-22,2020,17
4233,face shield,48.0,2020-04-22,2020,17
4247,surgical mask,200.0,2020-04-22,2020,17
4248,n95,120.0,2020-04-22,2020,17
4258,gown,90.0,2020-04-22,2020,17
4260,gown,54.0,2020-04-22,2020,17
4261,gloves,200.0,2020-04-22,2020,17
4262,gloves,300.0,2020-04-22,2020,17
4263,gloves,300.0,2020-04-22,2020,17
4265,gloves,500.0,2020-04-22,2020,17
4266,gloves,500.0,2020-04-22,2020,17
4269,gloves,100.0,2020-04-22,2020,17
4270,face shield,48.0,2020-04-22,2020,17
4284,surgical mask,150.0,2020-04-23,2020,17
4299,gloves,1000.0,2020-04-23,2020,17
4300,gloves,1000.0,2020-04-23,2020,17
4301,gloves,100.0,2020-04-23,2020,17
4302,gloves,3000.0,2020-04-23,2020,17
4303,gloves,3000.0,2020-04-23,2020,17
4306,gloves,100.0,2020-04-23,2020,17
4307,face shield,48.0,2020-04-23,2020,17
4322,n95,630.0,2020-04-23,2020,17
4335,gloves,100.0,2020-04-23,2020,17
4336,gloves,300.0,2020-04-23,2020,17
4337,gloves,300.0,2020-04-23,2020,17
4339,gloves,200.0,2020-04-23,2020,17
4340,gloves,200.0,2020-04-23,2020,17
4343,gloves,100.0,2020-04-23,2020,17
4344,face shield,840.0,2020-04-23,2020,17
4358,surgical mask,150.0,2020-04-23,2020,17
4359,n95,150.0,2020-04-23,2020,17
4372,gloves,200.0,2020-04-23,2020,17
4373,gloves,200.0,2020-04-23,2020,17
4374,gloves,200.0,2020-04-23,2020,17
4375,gloves,100.0,2020-04-23,2020,17
4376,gloves,100.0,2020-04-23,2020,17
4377,gloves,100.0,2020-04-23,2020,17
4380,gloves,100.0,2020-04-23,2020,17
4381,face shield,240.0,2020-04-23,2020,17
4424,gown,56.0,2020-04-23,2020,17
4433,n95,180.0,2020-04-23,2020,17
4455,face shield,288.0,2020-04-23,2020,17
4469,surgical mask,600.0,2020-04-23,2020,17
4492,face shield,96.0,2020-04-23,2020,17
4535,face shield,40.0,2020-04-24,2020,17
4536,gown,48.0,2020-04-24,2020,17
4543,surgical mask,1500.0,2020-04-24,2020,17
4544,n95,120.0,2020-04-24,2020,17
4580,surgical mask,5000.0,2020-04-24,2020,17
4581,n95,120.0,2020-04-24,2020,17
4594,gloves,200.0,2020-04-24,2020,17
4595,gloves,700.0,2020-04-24,2020,17
4596,gloves,700.0,2020-04-24,2020,17
4597,gloves,100.0,2020-04-24,2020,17
4598,gloves,300.0,2020-04-24,2020,17
4599,gloves,300.0,2020-04-24,2020,17
4602,gloves,200.0,2020-04-24,2020,17
4603,face shield,504.0,2020-04-24,2020,17
4617,surgical mask,350.0,2020-04-24,2020,17
4618,n95,120.0,2020-04-24,2020,17
4631,gloves,1000.0,2020-04-24,2020,17
4632,gloves,1000.0,2020-04-24,2020,17
4633,gloves,1000.0,2020-04-24,2020,17
4635,gloves,1000.0,2020-04-24,2020,17
4636,gloves,1000.0,2020-04-24,2020,17
4639,gloves,1000.0,2020-04-24,2020,17
4640,face shield,72.0,2020-04-24,2020,17
4654,surgical mask,300.0,2020-04-13,2020,16
4659,n95,120.0,2020-04-13,2020,16
4665,gown,90.0,2020-04-13,2020,16
4666,gown,90.0,2020-04-13,2020,16
4668,gloves,200.0,2020-04-13,2020,16
4672,gloves,200.0,2020-04-13,2020,16
4673,gloves,200.0,2020-04-13,2020,16
4677,face shield,96.0,2020-04-13,2020,16
4691,surgical mask,500.0,2020-04-13,2020,16
4696,n95,200.0,2020-04-13,2020,16
4702,gown,210.0,2020-04-13,2020,16
4703,gown,210.0,2020-04-13,2020,16
4714,face shield,24.0,2020-04-13,2020,16
4728,surgical mask,400.0,2020-04-14,2020,16
4733,n95,100.0,2020-04-14,2020,16
4739,gown,120.0,2020-04-14,2020,16
4740,gown,240.0,2020-04-14,2020,16
4741,gown,54.0,2020-04-14,2020,16
4751,face shield,72.0,2020-04-14,2020,16
4770,n95,40.0,2020-04-14,2020,16
4802,surgical mask,500.0,2020-04-14,2020,16
4807,n95,200.0,2020-04-14,2020,16
4813,gown,90.0,2020-04-14,2020,16
4814,gown,90.0,2020-04-14,2020,16
4815,gown,72.0,2020-04-14,2020,16
4816,gloves,100.0,2020-04-14,2020,16
4817,gloves,200.0,2020-04-14,2020,16
4818,gloves,100.0,2020-04-14,2020,16
4819,gloves,100.0,2020-04-14,2020,16
4820,gloves,200.0,2020-04-14,2020,16
4821,gloves,100.0,2020-04-14,2020,16
4823,gloves,100.0,2020-04-14,2020,16
4824,gloves,100.0,2020-04-14,2020,16
4825,face shield,96.0,2020-04-14,2020,16
4839,surgical mask,500.0,2020-04-14,2020,16
4844,n95,260.0,2020-04-14,2020,16
4850,gown,90.0,2020-04-14,2020,16
4851,gown,90.0,2020-04-14,2020,16
4852,gown,72.0,2020-04-14,2020,16
4853,gloves,100.0,2020-04-14,2020,16
4854,gloves,200.0,2020-04-14,2020,16
4855,gloves,100.0,2020-04-14,2020,16
4856,gloves,100.0,2020-04-14,2020,16
4857,gloves,200.0,2020-04-14,2020,16
4858,gloves,100.0,2020-04-14,2020,16
4860,gloves,100.0,2020-04-14,2020,16
4861,gloves,100.0,2020-04-14,2020,16
4862,face shield,240.0,2020-04-14,2020,16
4876,surgical mask,1000.0,2020-04-14,2020,16
4881,n95,200.0,2020-04-14,2020,16
4887,gown,30.0,2020-04-14,2020,16
4888,gown,30.0,2020-04-14,2020,16
4889,gown,36.0,2020-04-14,2020,16
4899,face shield,192.0,2020-04-14,2020,16
4913,surgical mask,50.0,2020-04-14,2020,16
4918,n95,20.0,2020-04-14,2020,16
4924,gown,30.0,2020-04-14,2020,16
4936,face shield,24.0,2020-04-14,2020,16
4950,surgical mask,350.0,2020-04-16,2020,16
4961,gown,150.0,2020-04-16,2020,16
4962,gown,150.0,2020-04-16,2020,16
4963,gown,54.0,2020-04-16,2020,16
4964,gloves,300.0,2020-04-16,2020,16
4965,gloves,300.0,2020-04-16,2020,16
4966,gloves,300.0,2020-04-16,2020,16
4968,gloves,300.0,2020-04-16,2020,16
4987,surgical mask,1000.0,2020-04-16,2020,16
4992,n95,80.0,2020-04-16,2020,16
4998,gown,30.0,2020-04-16,2020,16
4999,gown,30.0,2020-04-16,2020,16
5001,gloves,300.0,2020-04-16,2020,16
5002,gloves,600.0,2020-04-16,2020,16
5003,gloves,300.0,2020-04-16,2020,16
5004,gloves,300.0,2020-04-16,2020,16
5005,gloves,600.0,2020-04-16,2020,16
5006,gloves,300.0,2020-04-16,2020,16
5008,gloves,300.0,2020-04-16,2020,16
5024,surgical mask,300.0,2020-04-16,2020,16
5025,n95,300.0,2020-04-16,2020,16
5035,gown,30.0,2020-04-16,2020,16
5037,gown,180.0,2020-04-16,2020,16
5038,gloves,300.0,2020-04-16,2020,16
5039,gloves,300.0,2020-04-16,2020,16
5040,gloves,300.0,2020-04-16,2020,16
5041,gloves,300.0,2020-04-16,2020,16
5042,gloves,300.0,2020-04-16,2020,16
5043,gloves,300.0,2020-04-16,2020,16
5045,gloves,300.0,2020-04-16,2020,16
5046,gloves,600.0,2020-04-16,2020,16
5061,surgical mask,700.0,2020-04-16,2020,16
5072,gown,150.0,2020-04-16,2020,16
5073,gown,150.0,2020-04-16,2020,16
5074,gown,54.0,2020-04-16,2020,16
5075,gloves,500.0,2020-04-16,2020,16
5076,gloves,500.0,2020-04-16,2020,16
5077,gloves,500.0,2020-04-16,2020,16
5078,gloves,500.0,2020-04-16,2020,16
5079,gloves,500.0,2020-04-16,2020,16
5080,gloves,500.0,2020-04-16,2020,16
5082,gloves,500.0,2020-04-16,2020,16
5083,gloves,500.0,2020-04-16,2020,16
5084,face shield,24.0,2020-04-16,2020,16
5098,surgical mask,2400.0,2020-04-16,2020,16
5109,gown,390.0,2020-04-16,2020,16
5110,gown,390.0,2020-04-16,2020,16
5112,gloves,200.0,2020-04-16,2020,16
5113,gloves,200.0,2020-04-16,2020,16
5114,gloves,200.0,2020-04-16,2020,16
5115,gloves,200.0,2020-04-16,2020,16
5116,gloves,200.0,2020-04-16,2020,16
5117,gloves,200.0,2020-04-16,2020,16
5119,gloves,200.0,2020-04-16,2020,16
5120,gloves,200.0,2020-04-16,2020,16
5121,face shield,192.0,2020-04-16,2020,16
5135,surgical mask,350.0,2020-04-16,2020,16
5136,n95,150.0,2020-04-16,2020,16
5146,gown,240.0,2020-04-16,2020,16
5147,gown,240.0,2020-04-16,2020,16
5148,gown,108.0,2020-04-16,2020,16
5149,gloves,200.0,2020-04-16,2020,16
5150,gloves,200.0,2020-04-16,2020,16
5151,gloves,200.0,2020-04-16,2020,16
5152,gloves,200.0,2020-04-16,2020,16
5153,gloves,200.0,2020-04-16,2020,16
5154,gloves,200.0,2020-04-16,2020,16
5156,gloves,200.0,2020-04-16,2020,16
5157,gloves,400.0,2020-04-16,2020,16
5158,face shield,24.0,2020-04-16,2020,16
5172,surgical mask,550.0,2020-04-17,2020,16
5183,gown,270.0,2020-04-17,2020,16
5184,gown,270.0,2020-04-17,2020,16
5186,gloves,200.0,2020-04-17,2020,16
5187,gloves,200.0,2020-04-17,2020,16
5188,gloves,200.0,2020-04-17,2020,16
5189,gloves,200.0,2020-04-17,2020,16
5190,gloves,200.0,2020-04-17,2020,16
5191,gloves,200.0,2020-04-17,2020,16
5194,gloves,200.0,2020-04-17,2020,16
5195,face shield,288.0,2020-04-17,2020,16
5209,surgical mask,50.0,2020-04-17,2020,16
5210,n95,30.0,2020-04-17,2020,16
5221,gown,30.0,2020-04-17,2020,16
5227,gloves,100.0,2020-04-17,2020,16
5232,face shield,24.0,2020-04-17,2020,16
5246,surgical mask,700.0,2020-04-17,2020,16
5247,n95,690.0,2020-04-17,2020,16
5257,gown,240.0,2020-04-17,2020,16
5258,gown,240.0,2020-04-17,2020,16
5260,gloves,100.0,2020-04-17,2020,16
5261,gloves,100.0,2020-04-17,2020,16
5262,gloves,100.0,2020-04-17,2020,16
5263,gloves,100.0,2020-04-17,2020,16
5264,gloves,100.0,2020-04-17,2020,16
5265,gloves,100.0,2020-04-17,2020,16
5267,gloves,100.0,2020-04-17,2020,16
5268,gloves,100.0,2020-04-17,2020,16
5269,face shield,480.0,2020-04-17,2020,16
5283,surgical mask,50.0,2020-04-17,2020,16
5284,n95,30.0,2020-04-17,2020,16
5296,gown,18.0,2020-04-17,2020,16
5306,face shield,24.0,2020-04-17,2020,16
5320,surgical mask,100.0,2020-04-17,2020,16
5321,n95,480.0,2020-04-18,2020,16
5331,gown,240.0,2020-04-17,2020,16
5332,gown,240.0,2020-04-17,2020,16
5334,gloves,100.0,2020-04-17,2020,16
5335,gloves,100.0,2020-04-17,2020,16
5336,gloves,100.0,2020-04-17,2020,16
5337,gloves,100.0,2020-04-17,2020,16
5338,gloves,100.0,2020-04-17,2020,16
5339,gloves,100.0,2020-04-17,2020,16
5341,gloves,100.0,2020-04-17,2020,16
5342,gloves,100.0,2020-04-17,2020,16
5357,surgical mask,550.0,2020-04-17,2020,16
5368,gown,240.0,2020-04-17,2020,16
5369,gown,240.0,2020-04-17,2020,16
5371,gloves,200.0,2020-04-17,2020,16
5372,gloves,200.0,2020-04-17,2020,16
5373,gloves,200.0,2020-04-17,2020,16
5374,gloves,200.0,2020-04-17,2020,16
5375,gloves,400.0,2020-04-17,2020,16
